Fecha,AGU_S,AGU_I,AGU_L,AGU,AGU_R,AGU_D,BCN_S,BCN_I,BCN_L,BCN,BCN_R,BCN_D,BCS_S,BCS_I,BCS_L,BCS,BCS_R,BCS_D,CAM_S,CAM_I,CAM_L,CAM,CAM_R,CAM_D,CHP_S,CHP_I,CHP_L,CHP,CHP_R,CHP_D,CHH_S,CHH_I,CHH_L,CHH,CHH_R,CHH_D,CMX_S,CMX_I,CMX_L,CMX,CMX_R,CMX_D,COA_S,COA_I,COA_L,COA,COA_R,COA_D,COL_S,COL_I,COL_L,COL,COL_R,COL_D,DUR_S,DUR_I,DUR_L,DUR,DUR_R,DUR_D,GUA_S,GUA_I,GUA_L,GUA,GUA_R,GUA_D,GRO_S,GRO_I,GRO_L,GRO,GRO_R,GRO_D,HID_S,HID_I,HID_L,HID,HID_R,HID_D,JAL_S,JAL_I,JAL_L,JAL,JAL_R,JAL_D,MIC_S,MIC_I,MIC_L,MIC,MIC_R,MIC_D,MOR_S,MOR_I,MOR_L,MOR,MOR_R,MOR_D,MEX_S,MEX_I,MEX_L,MEX,MEX_R,MEX_D,NAY_S,NAY_I,NAY_L,NAY,NAY_R,NAY_D,NLE_S,NLE_I,NLE_L,NLE,NLE_R,NLE_D,OAX_S,OAX_I,OAX_L,OAX,OAX_R,OAX_D,PUE_S,PUE_I,PUE_L,PUE,PUE_R,PUE_D,QUE_S,QUE_I,QUE_L,QUE,QUE_R,QUE_D,ROO_S,ROO_I,ROO_L,ROO,ROO_R,ROO_D,SLP_S,SLP_I,SLP_L,SLP,SLP_R,SLP_D,SIN_S,SIN_I,SIN_L,SIN,SIN_R,SIN_D,SON_S,SON_I,SON_L,SON,SON_R,SON_D,TAB_S,TAB_I,TAB_L,TAB,TAB_R,TAB_D,TAM_S,TAM_I,TAM_L,TAM,TAM_R,TAM_D,TLA_S,TLA_I,TLA_L,TLA,TLA_R,TLA_D,VER_S,VER_I,VER_L,VER,VER_R,VER_D,YUC_S,YUC_I,YUC_L,YUC,YUC_R,YUC_D,ZAC_S,ZAC_I,ZAC_L,ZAC,ZAC_R,ZAC_D,Susp,Pos_I,Pos_L,Pos,Pos_rep,Susp_rep,Neg_rep,IRAG_Test,Tested_tot,Recovered,Deceased
2020-03-15,2.0,1.0,0.0,1,0.0,0,10.0,0.0,0.0,0,0.0,0,4.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,4.0,1.0,0.0,1,0.0,0,1.0,0.0,0.0,0,0.0,0,42.0,16.0,2.0,18,0.0,0,5.0,1.0,0.0,1,1.0,0,1.0,0.0,0.0,0,0.0,0,7.0,1.0,0.0,1,0.0,0,13.0,0.0,0.0,0,0.0,0,6.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,9.0,2.0,0.0,2,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,13.0,4.0,0.0,4,1.0,0,0.0,0.0,0.0,0,0.0,0,21.0,5.0,0.0,5,0.0,0,2.0,2.0,0.0,2,0.0,0,2.0,5.0,1.0,6,0.0,0,11.0,4.0,2.0,6,0.0,0,7.0,1.0,0.0,1,0.0,0,3.0,2.0,0.0,2,0.0,0,3.0,2.0,0.0,2,1.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0,8.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,176.0,48.0,5.0,53,53.0,176.0,482.0,182.0,717.0,3.0,0
2020-03-16,3.0,1.0,0.0,1,0.0,0,15.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,1,0.0,0,2.0,0.0,0.0,0,0.0,0,42.0,18.0,3.0,21,0.0,0,1.0,1.0,0.0,1,1.0,0,3.0,0.0,0.0,0,0.0,0,0.0,3.0,0.0,3,0.0,0,10.0,0.0,0.0,0,0.0,0,0.0,1.0,1.0,2,0.0,0,1.0,0.0,0.0,0,0.0,0,18.0,2.0,0.0,2,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0,15.0,8.0,1.0,9,1.0,0,0.0,0.0,0.0,0,0.0,0,2.0,13.0,0.0,13,0.0,0,2.0,2.0,0.0,2,0.0,0,2.0,7.0,1.0,8,0.0,0,10.0,5.0,2.0,7,0.0,0,9.0,3.0,1.0,4,0.0,0,8.0,2.0,0.0,2,0.0,0,4.0,2.0,0.0,2,1.0,0,2.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,8.0,0.0,0.0,0,0.0,0,8.0,4.0,0.0,4,0.0,0,1.0,0.0,0.0,0,0.0,0,170.0,73.0,9.0,82,82.0,171.0,579.0,182.0,843.0,3.0,0
2020-03-17,8.0,1.0,0.0,1,0.0,0,16.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,1.0,0.0,1,0.0,0,2.0,1.0,0.0,1,0.0,0,58.0,18.0,3.0,21,0.0,0,5.0,1.0,0.0,1,1.0,0,2.0,0.0,0.0,0,0.0,0,0.0,3.0,0.0,3,0.0,0,12.0,1.0,0.0,1,0.0,0,6.0,1.0,1.0,2,0.0,0,1.0,0.0,0.0,0,0.0,0,3.0,4.0,1.0,5,0.0,0,3.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0,22.0,9.0,1.0,10,1.0,0,1.0,0.0,0.0,0,0.0,0,1.0,13.0,1.0,14,0.0,0,6.0,2.0,0.0,2,0.0,0,3.0,8.0,1.0,9,0.0,0,8.0,5.0,2.0,7,0.0,0,19.0,3.0,1.0,4,0.0,0,7.0,2.0,0.0,2,0.0,0,1.0,2.0,0.0,2,1.0,0,0.0,1.0,0.0,1,0.0,0,1.0,0.0,0.0,0,0.0,0,2.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,8.0,0.0,0.0,0,0.0,0,4.0,5.0,0.0,5,0.0,0,2.0,0.0,0.0,0,0.0,0,204.0,82.0,11.0,93,93.0,206.0,672.0,182.0,947.0,3.0,0
2020-03-18,10.0,1.0,0.0,1,0.0,0,25.0,1.0,1.0,2,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,1,0.0,0,1.0,1.0,0.0,1,0.0,0,80.0,20.0,4.0,24,0.0,0,10.0,1.0,0.0,1,1.0,0,2.0,1.0,0.0,1,0.0,0,3.0,3.0,0.0,3,0.0,0,6.0,4.0,0.0,4,0.0,0,14.0,1.0,1.0,2,0.0,0,5.0,0.0,0.0,0,0.0,0,15.0,4.0,2.0,6,0.0,0,2.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0,41.0,9.0,1.0,10,1.0,0,2.0,0.0,0.0,0,0.0,0,8.0,18.0,1.0,19,0.0,0,1.0,2.0,0.0,2,0.0,0,10.0,8.0,1.0,9,0.0,0,5.0,5.0,2.0,7,0.0,0,12.0,5.0,1.0,6,0.0,0,16.0,3.0,0.0,3,0.0,0,5.0,2.0,0.0,2,1.0,0,9.0,1.0,0.0,1,0.0,0,0.0,1.0,0.0,1,0.0,0,2.0,2.0,0.0,2,0.0,0,0.0,0.0,0.0,0,0.0,0,20.0,2.0,0.0,2,0.0,0,8.0,8.0,0.0,8,0.0,0,0.0,0.0,0.0,0,0.0,0,314.0,104.0,14.0,118,118.0,314.0,787.0,182.0,1087.0,3.0,0
2020-03-19,9.0,4.0,0.0,4,0.0,0,35.0,1.0,1.0,2,0.0,0,6.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,0,0.0,0,0.0,2.0,0.0,2,0.0,0,3.0,1.0,0.0,1,0.0,0,82.0,25.0,6.0,31,0.0,1,13.0,1.0,0.0,1,1.0,0,3.0,1.0,0.0,1,0.0,0,4.0,3.0,0.0,3,0.0,0,15.0,4.0,0.0,4,0.0,0,10.0,3.0,1.0,4,0.0,0,7.0,2.0,0.0,2,0.0,0,13.0,19.0,3.0,22,0.0,0,10.0,0.0,0.0,0,0.0,0,4.0,0.0,0.0,0,0.0,0,63.0,9.0,1.0,10,1.0,0,3.0,0.0,0.0,0,0.0,0,35.0,18.0,1.0,19,0.0,0,8.0,2.0,0.0,2,0.0,0,17.0,9.0,2.0,11,0.0,0,10.0,7.0,2.0,9,0.0,0,29.0,5.0,1.0,6,0.0,0,9.0,7.0,0.0,7,0.0,0,4.0,3.0,0.0,3,1.0,0,11.0,2.0,0.0,2,0.0,0,0.0,1.0,0.0,1,0.0,0,5.0,2.0,0.0,2,0.0,0,2.0,0.0,0.0,0,0.0,0,25.0,2.0,0.0,2,0.0,0,7.0,11.0,2.0,13,0.0,0,4.0,0.0,0.0,0,0.0,0,448.0,144.0,20.0,164,164.0,448.0,921.0,182.0,1267.0,3.0,1
2020-03-20,17.0,4.0,0.0,4,0.0,0,45.0,2.0,2.0,4,0.0,0,3.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,0,0.0,0,1.0,2.0,0.0,2,0.0,0,6.0,2.0,0.0,2,0.0,0,121.0,25.0,6.0,31,0.0,1,17.0,1.0,0.0,1,1.0,0,6.0,1.0,0.0,1,0.0,0,8.0,4.0,0.0,4,0.0,1,31.0,4.0,0.0,4,0.0,0,10.0,3.0,1.0,4,0.0,0,8.0,2.0,0.0,2,0.0,0,55.0,22.0,6.0,28,0.0,0,16.0,0.0,0.0,0,0.0,0,10.0,2.0,0.0,2,0.0,0,83.0,12.0,2.0,14,1.0,0,3.0,0.0,0.0,0,0.0,0,1.0,24.0,5.0,29,0.0,0,7.0,2.0,0.0,2,0.0,0,18.0,12.0,2.0,14,0.0,0,17.0,9.0,2.0,11,0.0,0,23.0,8.0,3.0,11,0.0,0,14.0,7.0,0.0,7,0.0,0,5.0,3.0,0.0,3,1.0,0,13.0,2.0,0.0,2,0.0,0,11.0,2.0,0.0,2,0.0,0,8.0,2.0,0.0,2,0.0,0,5.0,0.0,0.0,0,0.0,0,30.0,4.0,0.0,4,0.0,0,10.0,11.0,2.0,13,0.0,0,2.0,0.0,0.0,0,0.0,0,606.0,172.0,31.0,203,203.0,606.0,1111.0,182.0,1496.0,3.0,2
2020-03-21,24.0,4.0,0.0,4,0.0,0,36.0,5.0,3.0,8,0.0,0,8.0,1.0,0.0,1,0.0,0,3.0,0.0,0.0,0,0.0,0,2.0,2.0,0.0,2,0.0,0,6.0,2.0,0.0,2,0.0,0,93.0,29.0,16.0,45,0.0,1,23.0,3.0,0.0,3,1.0,0,3.0,2.0,0.0,2,0.0,0,1.0,4.0,1.0,5,0.0,1,34.0,4.0,0.0,4,0.0,0,12.0,3.0,1.0,4,0.0,0,31.0,3.0,0.0,3,0.0,0,96.0,24.0,8.0,32,0.0,0,11.0,0.0,0.0,0,0.0,0,6.0,2.0,0.0,2,0.0,0,117.0,12.0,2.0,14,1.0,0,1.0,1.0,0.0,1,0.0,0,5.0,27.0,5.0,32,0.0,0,0.0,2.0,0.0,2,0.0,0,33.0,14.0,2.0,16,0.0,0,9.0,11.0,3.0,14,0.0,0,27.0,9.0,3.0,12,0.0,0,17.0,9.0,0.0,9,0.0,0,10.0,3.0,0.0,3,1.0,0,17.0,2.0,0.0,2,0.0,0,17.0,4.0,0.0,4,0.0,0,3.0,3.0,0.0,3,0.0,0,10.0,0.0,0.0,0,0.0,0,24.0,6.0,1.0,7,0.0,0,11.0,11.0,3.0,14,0.0,0,7.0,0.0,1.0,1,0.0,0,697.0,202.0,49.0,251,251.0,697.0,1493.0,182.0,1926.0,3.0,2
2020-03-22,34.0,4.0,0.0,4,0.0,0,36.0,7.0,4.0,11,0.0,0,13.0,1.0,0.0,1,0.0,0,3.0,1.0,0.0,1,0.0,0,6.0,2.0,0.0,2,0.0,0,4.0,5.0,0.0,5,0.0,0,140.0,36.0,20.0,56,0.0,1,21.0,10.0,0.0,10,1.0,0,4.0,2.0,0.0,2,0.0,0,1.0,4.0,1.0,5,0.0,1,88.0,4.0,0.0,4,0.0,0,12.0,3.0,1.0,4,0.0,0,13.0,4.0,1.0,5,0.0,0,120.0,32.0,9.0,41,0.0,0,11.0,1.0,2.0,3,0.0,0,2.0,2.0,0.0,2,0.0,0,71.0,19.0,3.0,22,1.0,0,1.0,1.0,0.0,1,0.0,0,4.0,30.0,5.0,35,0.0,0,2.0,2.0,1.0,3,0.0,0,40.0,14.0,2.0,16,0.0,0,16.0,11.0,3.0,14,0.0,0,38.0,9.0,3.0,12,0.0,0,24.0,11.0,1.0,12,0.0,0,9.0,3.0,1.0,4,1.0,0,7.0,4.0,0.0,4,0.0,0,21.0,5.0,0.0,5,0.0,0,4.0,4.0,0.0,4,0.0,0,12.0,0.0,0.0,0,0.0,0,27.0,6.0,1.0,7,0.0,0,3.0,15.0,4.0,19,0.0,0,6.0,0.0,2.0,2,0.0,0,793.0,252.0,64.0,316,316.0,793.0,1667.0,182.0,2165.0,3.0,2
2020-03-23,13.0,6.0,0.0,6,,0,47.0,8.0,5.0,13,,0,5.0,1.0,1.0,2,,0,4.0,2.0,0.0,2,,0,1.0,2.0,0.0,2,,0,7.0,5.0,0.0,5,,0,186.0,37.0,23.0,60,,2,14.0,12.0,0.0,12,,0,5.0,2.0,0.0,2,,0,5.0,4.0,1.0,5,,1,75.0,7.0,0.0,7,,0,9.0,3.0,2.0,5,,0,11.0,4.0,3.0,7,,0,142.0,36.0,10.0,46,,1,10.0,1.0,6.0,7,,0,2.0,2.0,0.0,2,,0,83.0,19.0,3.0,22,,0,1.0,1.0,0.0,1,,0,6.0,31.0,9.0,40,,0,0.0,3.0,1.0,4,,0,42.0,14.0,2.0,16,,0,25.0,12.0,4.0,16,,0,19.0,15.0,6.0,21,,0,21.0,14.0,2.0,16,,0,12.0,3.0,1.0,4,,0,13.0,4.0,0.0,4,,0,18.0,6.0,0.0,6,,0,3.0,4.0,1.0,5,,0,6.0,0.0,0.0,0,,0,28.0,6.0,1.0,7,,0,8.0,15.0,4.0,19,,0,4.0,1.0,2.0,3,,0,825.0,280.0,87.0,367,367.0,826.0,1865.0,182.0,2414.0,,4
2020-03-24,37.0,6.0,0.0,6,,0,95.0,8.0,5.0,13,,0,20.0,1.0,1.0,2,,0,1.0,2.0,0.0,2,,0,6.0,2.0,0.0,2,,0,6.0,6.0,0.0,6,,0,231.0,39.0,27.0,66,,3,35.0,12.0,0.0,12,,0,9.0,2.0,0.0,2,,0,6.0,4.0,1.0,5,,1,84.0,12.0,0.0,12,,0,13.0,4.0,2.0,6,,0,17.0,4.0,3.0,7,,0,195.0,36.0,10.0,46,,1,14.0,2.0,6.0,8,,0,13.0,2.0,0.0,2,,0,154.0,19.0,3.0,22,,0,3.0,1.0,0.0,1,,0,1.0,42.0,10.0,52,,0,10.0,3.0,1.0,4,,0,38.0,19.0,3.0,22,,0,31.0,12.0,4.0,16,,0,20.0,16.0,6.0,22,,0,23.0,14.0,2.0,16,,0,23.0,3.0,1.0,4,,0,16.0,4.0,0.0,4,,0,29.0,6.0,0.0,6,,0,9.0,4.0,1.0,5,,0,13.0,0.0,0.0,0,,0,42.0,6.0,1.0,7,,0,16.0,18.0,6.0,24,,0,9.0,1.0,2.0,3,,0,1219.0,310.0,95.0,405,405.0,1219.0,2161.0,182.0,2748.0,,5
2020-03-25,52.0,8.0,4.0,12,,0,116.0,8.0,6.0,14,,0,15.0,2.0,3.0,5,,0,2.0,2.0,0.0,2,,0,10.0,3.0,1.0,4,,0,8.0,6.0,0.0,6,,0,238.0,46.0,36.0,82,,3,34.0,12.0,0.0,12,,0,9.0,2.0,0.0,2,,0,15.0,4.0,1.0,5,,1,93.0,19.0,0.0,19,,0,13.0,5.0,2.0,7,,0,22.0,4.0,3.0,7,,0,232.0,36.0,10.0,46,,1,24.0,3.0,7.0,10,,0,13.0,2.0,0.0,2,,0,228.0,21.0,5.0,26,,0,3.0,2.0,2.0,4,,0,75.0,42.0,10.0,52,,0,11.0,3.0,4.0,7,,0,66.0,25.0,9.0,34,,0,41.0,14.0,4.0,18,,0,30.0,16.0,6.0,22,,0,31.0,15.0,2.0,17,,1,46.0,3.0,1.0,4,,0,35.0,4.0,0.0,4,,0,53.0,6.0,0.0,6,,0,13.0,4.0,2.0,6,,0,15.0,1.0,0.0,1,,0,69.0,6.0,1.0,7,,0,16.0,22.0,7.0,29,,0,28.0,1.0,2.0,3,,0,1656.0,347.0,128.0,475,475.0,1656.0,2445.0,182.0,3102.0,,6
2020-03-26,59.0,8.0,5.0,13,,0,136.0,11.0,8.0,19,,0,20.0,4.0,3.0,7,,0,3.0,2.0,0.0,2,,0,16.0,3.0,1.0,4,,0,5.0,6.0,0.0,6,,0,401.0,47.0,36.0,83,,3,54.0,12.0,1.0,13,,0,11.0,2.0,0.0,2,,0,24.0,4.0,1.0,5,,1,107.0,21.0,2.0,23,,0,19.0,5.0,2.0,7,,0,24.0,5.0,7.0,12,,0,220.0,48.0,16.0,64,,2,36.0,3.0,8.0,11,,0,21.0,3.0,1.0,4,,0,289.0,23.0,23.0,46,,0,8.0,2.0,2.0,4,,0,103.0,46.0,11.0,57,,0,24.0,3.0,5.0,8,,0,68.0,30.0,15.0,45,,0,46.0,15.0,6.0,21,,0,37.0,21.0,8.0,29,,0,45.0,15.0,3.0,18,,2,54.0,5.0,3.0,8,,0,48.0,7.0,0.0,7,,0,46.0,7.0,10.0,17,,0,17.0,4.0,2.0,6,,0,35.0,1.0,0.0,1,,0,130.0,6.0,1.0,7,,0,18.0,23.0,9.0,32,,0,32.0,1.0,3.0,4,,0,2156.0,393.0,192.0,585,585.0,2156.0,2965.0,182.0,3732.0,,8
2020-03-27,65.0,8.0,11.0,19,,0,148.0,12.0,8.0,20,,0,19.0,4.0,5.0,9,,0,6.0,2.0,0.0,2,,0,18.0,5.0,2.0,7,,0,14.0,6.0,0.0,6,,0,505.0,55.0,52.0,107,,5,62.0,12.0,2.0,14,,0,14.0,2.0,0.0,2,,0,17.0,5.0,2.0,7,,1,126.0,24.0,7.0,31,,0,46.0,5.0,2.0,7,,0,40.0,5.0,7.0,12,,0,212.0,55.0,22.0,77,,3,41.0,3.0,13.0,16,,1,26.0,3.0,1.0,4,,0,266.0,33.0,37.0,70,,0,14.0,3.0,2.0,5,,0,43.0,51.0,13.0,64,,0,33.0,3.0,8.0,11,,0,96.0,32.0,19.0,51,,0,54.0,16.0,7.0,23,,0,53.0,21.0,8.0,29,,0,59.0,16.0,3.0,19,,2,60.0,5.0,4.0,9,,0,53.0,8.0,0.0,8,,0,76.0,8.0,13.0,21,,0,23.0,4.0,2.0,6,,0,46.0,2.0,2.0,4,,0,161.0,14.0,3.0,17,,0,19.0,23.0,13.0,36,,0,60.0,1.0,3.0,4,,0,2475.0,446.0,271.0,717,717.0,2475.0,3542.0,182.0,4441.0,,12
2020-03-28,106.0,8.0,11.0,19,,0,140.0,12.0,8.0,20,,0,31.0,4.0,5.0,9,,0,8.0,3.0,0.0,3,,0,36.0,4.0,2.0,6,,0,16.0,6.0,0.0,6,,0,398.0,96.0,81.0,177,,7,86.0,12.0,3.0,15,,0,13.0,2.0,0.0,2,,0,35.0,5.0,2.0,7,,1,132.0,26.0,11.0,37,,0,52.0,6.0,4.0,10,,0,43.0,5.0,7.0,12,,1,209.0,56.0,26.0,82,,3,48.0,3.0,14.0,17,,1,25.0,3.0,1.0,4,,0,298.0,36.0,49.0,85,,0,15.0,3.0,2.0,5,,0,66.0,51.0,13.0,64,,0,36.0,4.0,8.0,12,,0,105.0,32.0,20.0,52,,0,56.0,16.0,9.0,25,,0,52.0,23.0,10.0,33,,1,61.0,16.0,4.0,20,,2,84.0,5.0,9.0,14,,0,48.0,9.0,1.0,10,,0,109.0,8.0,19.0,27,,0,33.0,4.0,2.0,6,,0,41.0,2.0,2.0,4,,0,171.0,15.0,8.0,23,,0,10.0,23.0,15.0,38,,0,60.0,1.0,3.0,4,,0,2623.0,499.0,349.0,848,848.0,2623.0,4341.0,182.0,5371.0,,16
2020-03-29,85.0,11.0,13.0,24,,0,152.0,13.0,10.0,23,,0,30.0,5.0,6.0,11,,0,8.0,3.0,0.0,3,,0,31.0,6.0,4.0,10,,0,16.0,6.0,0.0,6,,0,332.0,100.0,96.0,196,,7,61.0,12.0,20.0,32,,1,11.0,2.0,0.0,2,,0,32.0,5.0,2.0,7,,1,127.0,26.0,11.0,37,,0,40.0,6.0,7.0,13,,0,46.0,8.0,9.0,17,,2,227.0,56.0,27.0,83,,3,63.0,3.0,14.0,17,,1,17.0,3.0,3.0,6,,1,311.0,45.0,74.0,119,,0,18.0,3.0,2.0,5,,0,130.0,52.0,15.0,67,,0,25.0,5.0,9.0,14,,0,70.0,36.0,30.0,66,,1,47.0,16.0,10.0,26,,0,45.0,24.0,14.0,38,,1,78.0,17.0,7.0,24,,2,88.0,5.0,14.0,19,,0,40.0,11.0,3.0,14,,0,129.0,8.0,25.0,33,,0,29.0,5.0,2.0,7,,0,37.0,2.0,2.0,4,,0,161.0,15.0,9.0,24,,0,25.0,23.0,18.0,41,,0,53.0,1.0,4.0,5,,0,2564.0,533.0,460.0,993,993.0,2564.0,4955.0,182.0,6130.0,,20
2020-03-30,74.0,11.0,13.0,24,,0,135.0,13.0,14.0,27,,0,24.0,5.0,8.0,13,,0,11.0,3.0,0.0,3,,0,24.0,6.0,5.0,11,,0,21.0,6.0,0.0,6,,0,434.0,103.0,102.0,205,,8,116.0,13.0,26.0,39,,1,11.0,2.0,0.0,2,,0,23.0,5.0,2.0,7,,1,79.0,29.0,14.0,43,,0,47.0,6.0,7.0,13,,0,52.0,8.0,9.0,17,,2,275.0,57.0,33.0,90,,3,65.0,3.0,14.0,17,,1,16.0,3.0,3.0,6,,1,318.0,48.0,88.0,136,,1,13.0,3.0,3.0,6,,0,161.0,55.0,20.0,75,,0,30.0,5.0,9.0,14,,1,88.0,37.0,39.0,76,,1,43.0,16.0,11.0,27,,1,35.0,24.0,19.0,43,,1,65.0,17.0,8.0,25,,2,77.0,6.0,18.0,24,,3,62.0,11.0,6.0,17,,0,130.0,8.0,30.0,38,,0,32.0,6.0,2.0,8,,0,51.0,2.0,2.0,4,,0,188.0,15.0,11.0,26,,1,18.0,24.0,22.0,46,,0,34.0,2.0,4.0,6,,0,2752.0,552.0,542.0,1094,1094.0,2752.0,5635.0,182.0,6911.0,,28
2020-03-31,81.0,14.0,22.0,36,,0,174.0,16.0,19.0,35,,0,35.0,5.0,12.0,17,,0,2.0,3.0,2.0,5,,0,31.0,6.0,7.0,13,,0,16.0,6.0,1.0,7,,0,517.0,119.0,115.0,234,,8,140.0,13.0,31.0,44,,1,8.0,2.0,0.0,2,,0,18.0,5.0,2.0,7,,1,130.0,30.0,16.0,46,,0,80.0,7.0,8.0,15,,0,66.0,8.0,11.0,19,,3,377.0,60.0,34.0,94,,3,70.0,3.0,18.0,21,,1,34.0,4.0,3.0,7,,1,371.0,49.0,100.0,149,,1,19.0,3.0,3.0,6,,0,148.0,55.0,21.0,76,,0,50.0,5.0,9.0,14,,1,121.0,37.0,44.0,81,,1,61.0,16.0,13.0,29,,1,43.0,24.0,23.0,47,,1,83.0,17.0,8.0,25,,2,125.0,6.0,21.0,27,,3,98.0,11.0,6.0,17,,0,178.0,10.0,38.0,48,,0,54.0,6.0,2.0,8,,0,64.0,2.0,2.0,4,,0,266.0,16.0,11.0,27,,1,25.0,24.0,25.0,49,,0,26.0,2.0,4.0,6,,0,3511.0,584.0,631.0,1215,1215.0,3511.0,6282.0,182.0,7679.0,,29
2020-04-01,57.0,14.0,22.0,36,,0,185.0,17.0,20.0,37,,0,45.0,5.0,13.0,18,,2,9.0,3.0,2.0,5,,0,36.0,6.0,8.0,14,,0,22.0,6.0,5.0,11,,0,591.0,128.0,168.0,296,,8,162.0,13.0,44.0,57,,2,9.0,2.0,1.0,3,,0,24.0,5.0,2.0,7,,1,173.0,31.0,18.0,49,,0,84.0,7.0,10.0,17,,1,60.0,8.0,13.0,21,,3,496.0,61.0,38.0,99,,3,61.0,4.0,20.0,24,,1,36.0,4.0,5.0,9,,1,340.0,51.0,106.0,157,,1,20.0,3.0,5.0,8,,1,109.0,55.0,23.0,78,,0,25.0,5.0,17.0,22,,1,103.0,38.0,59.0,97,,1,67.0,16.0,13.0,29,,1,50.0,24.0,27.0,51,,1,74.0,20.0,11.0,31,,2,132.0,6.0,26.0,32,,4,119.0,12.0,6.0,18,,0,233.0,11.0,41.0,52,,1,61.0,7.0,2.0,9,,0,66.0,2.0,3.0,5,,0,305.0,16.0,12.0,28,,1,34.0,24.0,28.0,52,,0,39.0,2.0,4.0,6,,1,3827.0,606.0,772.0,1378,1378.0,3827.0,7073.0,182.0,8633.0,,37
2020-04-02,53.0,16.0,31.0,47,,0,213.0,18.0,22.0,40,,3,62.0,5.0,14.0,19,,2,13.0,3.0,2.0,5,,0,45.0,6.0,9.0,15,,0,24.0,6.0,5.0,11,,0,757.0,131.0,196.0,327,,13,179.0,13.0,49.0,62,,2,12.0,2.0,1.0,3,,0,28.0,6.0,2.0,8,,1,200.0,31.0,19.0,50,,0,102.0,8.0,14.0,22,,1,65.0,8.0,18.0,26,,3,638.0,63.0,41.0,104,,4,71.0,4.0,20.0,24,,1,31.0,4.0,5.0,9,,3,406.0,51.0,120.0,171,,1,27.0,3.0,5.0,8,,1,80.0,57.0,27.0,84,,0,46.0,5.0,17.0,22,,1,122.0,38.0,62.0,100,,1,67.0,16.0,16.0,32,,1,97.0,24.0,32.0,56,,1,104.0,20.0,13.0,33,,2,181.0,8.0,34.0,42,,4,148.0,13.0,8.0,21,,0,277.0,11.0,51.0,62,,3,70.0,8.0,5.0,13,,0,76.0,2.0,3.0,5,,0,353.0,16.0,13.0,29,,1,72.0,24.0,29.0,53,,0,34.0,2.0,5.0,7,,1,4653.0,622.0,888.0,1510,1510.0,4653.0,7822.0,182.0,9514.0,,50
2020-04-03,43.0,16.0,32.0,48,,0,231.0,21.0,31.0,52,,5,78.0,5.0,16.0,21,,2,21.0,3.0,3.0,6,,0,46.0,6.0,12.0,18,,0,39.0,7.0,5.0,12,,0,862.0,135.0,249.0,384,,15,226.0,15.0,55.0,70,,3,16.0,2.0,2.0,4,,0,26.0,6.0,2.0,8,,1,237.0,31.0,21.0,52,,0,108.0,8.0,16.0,24,,1,71.0,8.0,22.0,30,,3,687.0,66.0,50.0,116,,6,78.0,4.0,20.0,24,,1,45.0,4.0,8.0,12,,3,430.0,51.0,126.0,177,,1,46.0,3.0,5.0,8,,1,145.0,57.0,28.0,85,,0,73.0,5.0,17.0,22,,1,178.0,39.0,70.0,109,,1,52.0,16.0,19.0,35,,2,119.0,24.0,41.0,65,,1,152.0,20.0,15.0,35,,2,234.0,9.0,42.0,51,,5,152.0,13.0,9.0,22,,0,326.0,11.0,62.0,73,,3,80.0,9.0,7.0,16,,0,78.0,3.0,5.0,8,,0,404.0,16.0,19.0,35,,2,69.0,25.0,34.0,59,,0,46.0,2.0,5.0,7,,1,5398.0,640.0,1048.0,1688,1688.0,5398.0,8602.0,,10290.0,,60
